id,areaDesc,SAME_codes,UGC_codes,affectedZones,sent,effective,onset,expires,ends,status,messageType,category,severity,certainty,urgency,event,headline,coordinates
urn:oid:2.49.0.1.840.0.b046945b07e5f13ba5b474a1fa54271a9c45a91e.004.1,Cape Suckling to Cape Cleare from 15 to 75 NM,058712,PKZ712,https://api.weather.gov/zones/forecast/PKZ712,2024-10-13T13:30:00-08:00,2024-10-13T13:30:00-08:00,2024-10-13T13:00:00-08:00,2024-10-13T19:30:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 1:30PM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.b046945b07e5f13ba5b474a1fa54271a9c45a91e.018.1,Marmot Island to Sitkinak out to 15 NM,058732,PKZ732,https://api.weather.gov/zones/forecast/PKZ732,2024-10-13T13:30:00-08:00,2024-10-13T13:30:00-08:00,2024-10-13T13:00:00-08:00,2024-10-13T19:30:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 1:30PM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.b046945b07e5f13ba5b474a1fa54271a9c45a91e.019.1,Marmot Island To Sitkinak from 15 to 85 NM,058734,PKZ734,https://api.weather.gov/zones/forecast/PKZ734,2024-10-13T13:30:00-08:00,2024-10-13T13:30:00-08:00,2024-10-13T13:00:00-08:00,2024-10-13T19:30:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 1:30PM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.b046945b07e5f13ba5b474a1fa54271a9c45a91e.002.1,Cape Suckling to Gravel Point out to 15 NM,058710,PKZ710,https://api.weather.gov/zones/forecast/PKZ710,2024-10-13T13:30:00-08:00,2024-10-13T13:30:00-08:00,2024-10-13T13:00:00-08:00,2024-10-13T19:30:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 1:30PM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.b046945b07e5f13ba5b474a1fa54271a9c45a91e.016.1,Barren Islands East,058731,PKZ731,https://api.weather.gov/zones/forecast/PKZ731,2024-10-13T13:30:00-08:00,2024-10-13T13:30:00-08:00,2024-10-13T13:00:00-08:00,2024-10-13T19:30:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 1:30PM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.81b304da847bd48037e48dbbe781eb025dade40b.003.1,Gravel Point to Cape Cleare out to 15 NM,058711,PKZ711,https://api.weather.gov/zones/forecast/PKZ711,2024-10-13T13:18:00-08:00,2024-10-13T13:18:00-08:00,2024-10-13T13:00:00-08:00,2024-10-13T19:15:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 1:18PM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.81b304da847bd48037e48dbbe781eb025dade40b.018.1,Marmot Island to Sitkinak out to 15 NM,058732,PKZ732,https://api.weather.gov/zones/forecast/PKZ732,2024-10-13T13:18:00-08:00,2024-10-13T13:18:00-08:00,2024-10-13T13:00:00-08:00,2024-10-13T19:15:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 1:18PM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.81b304da847bd48037e48dbbe781eb025dade40b.017.1,Gore Point to Marmot Island from 15 to 80 NM,058733,PKZ733,https://api.weather.gov/zones/forecast/PKZ733,2024-10-13T13:18:00-08:00,2024-10-13T13:18:00-08:00,2024-10-13T13:00:00-08:00,2024-10-13T19:15:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 1:18PM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.81b304da847bd48037e48dbbe781eb025dade40b.019.1,Marmot Island To Sitkinak from 15 to 85 NM,058734,PKZ734,https://api.weather.gov/zones/forecast/PKZ734,2024-10-13T13:18:00-08:00,2024-10-13T13:18:00-08:00,2024-10-13T13:00:00-08:00,2024-10-13T19:15:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 1:18PM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.81b304da847bd48037e48dbbe781eb025dade40b.006.1,Cape Cleare to Gore Point from 15 to 75 NM,058716,PKZ716,https://api.weather.gov/zones/forecast/PKZ716,2024-10-13T13:18:00-08:00,2024-10-13T13:18:00-08:00,2024-10-13T13:00:00-08:00,2024-10-13T19:15:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 1:18PM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.81b304da847bd48037e48dbbe781eb025dade40b.015.1,West of Barren Islands Including Kamishak Bay,058730,PKZ730,https://api.weather.gov/zones/forecast/PKZ730,2024-10-13T13:18:00-08:00,2024-10-13T13:18:00-08:00,2024-10-13T13:00:00-08:00,2024-10-13T19:15:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 1:18PM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.81b304da847bd48037e48dbbe781eb025dade40b.004.1,Cape Suckling to Cape Cleare from 15 to 75 NM,058712,PKZ712,https://api.weather.gov/zones/forecast/PKZ712,2024-10-13T13:18:00-08:00,2024-10-13T13:18:00-08:00,2024-10-13T13:00:00-08:00,2024-10-13T19:15:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 1:18PM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.81b304da847bd48037e48dbbe781eb025dade40b.005.1,Cape Cleare to Gore Point out to 15 NM,058715,PKZ715,https://api.weather.gov/zones/forecast/PKZ715,2024-10-13T13:18:00-08:00,2024-10-13T13:18:00-08:00,2024-10-13T13:00:00-08:00,2024-10-13T19:15:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 1:18PM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.81b304da847bd48037e48dbbe781eb025dade40b.023.1,Cook Inlet Kalgin Island to Point Bede,058742,PKZ742,https://api.weather.gov/zones/forecast/PKZ742,2024-10-13T13:18:00-08:00,2024-10-13T13:18:00-08:00,2024-10-13T13:00:00-08:00,2024-10-13T19:15:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 1:18PM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.81b304da847bd48037e48dbbe781eb025dade40b.002.1,Cape Suckling to Gravel Point out to 15 NM,058710,PKZ710,https://api.weather.gov/zones/forecast/PKZ710,2024-10-13T13:18:00-08:00,2024-10-13T13:18:00-08:00,2024-10-13T13:00:00-08:00,2024-10-13T19:15:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 1:18PM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.81b304da847bd48037e48dbbe781eb025dade40b.016.1,Barren Islands East,058731,PKZ731,https://api.weather.gov/zones/forecast/PKZ731,2024-10-13T13:18:00-08:00,2024-10-13T13:18:00-08:00,2024-10-13T13:00:00-08:00,2024-10-13T19:15:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 1:18PM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.d5409acbca17ff5c1e4a4f8579e4d425fc6ff272.002.1,Valley; Greeley; Sherman; Howard; Dawson; Buffalo,"031175,031077,031163,031093,031047,031019","NEZ039,NEZ040,NEZ046,NEZ047,NEZ060,NEZ061","https://api.weather.gov/zones/forecast/NEZ039,https://api.weather.gov/zones/forecast/NEZ040,https://api.weather.gov/zones/forecast/NEZ046,https://api.weather.gov/zones/forecast/NEZ047,https://api.weather.gov/zones/forecast/NEZ060,https://api.weather.gov/zones/forecast/NEZ061",2024-10-13T14:28:00-05:00,2024-10-13T14:28:00-05:00,2024-10-14T01:00:00-05:00,2024-10-13T14:43:29-05:00,2024-10-14T09:00:00-05:00,Actual,Alert,Met,Severe,Observed,Past,Freeze Watch,The Freeze Watch has been replaced. Please see the latest information from NWS Hastings NE on this developing situation.,[]
urn:oid:2.49.0.1.840.0.d5409acbca17ff5c1e4a4f8579e4d425fc6ff272.001.1,Nance; Merrick; Polk; Hall; Hamilton; York; Gosper; Phelps; Kearney; Adams; Clay; Fillmore; Furnas; Harlan; Franklin; Webster; Nuckolls; Thayer,"031125,031121,031143,031079,031081,031185,031073,031137,031099,031001,031035,031059,031065,031083,031061,031181,031129,031169","NEZ041,NEZ048,NEZ049,NEZ062,NEZ063,NEZ064,NEZ072,NEZ073,NEZ074,NEZ075,NEZ076,NEZ077,NEZ082,NEZ083,NEZ084,NEZ085,NEZ086,NEZ087","https://api.weather.gov/zones/forecast/NEZ041,https://api.weather.gov/zones/forecast/NEZ048,https://api.weather.gov/zones/forecast/NEZ049,https://api.weather.gov/zones/forecast/NEZ062,https://api.weather.gov/zones/forecast/NEZ063,https://api.weather.gov/zones/forecast/NEZ064,https://api.weather.gov/zones/forecast/NEZ072,https://api.weather.gov/zones/forecast/NEZ073,https://api.weather.gov/zones/forecast/NEZ074,https://api.weather.gov/zones/forecast/NEZ075,https://api.weather.gov/zones/forecast/NEZ076,https://api.weather.gov/zones/forecast/NEZ077,https://api.weather.gov/zones/forecast/NEZ082,https://api.weather.gov/zones/forecast/NEZ083,https://api.weather.gov/zones/forecast/NEZ084,https://api.weather.gov/zones/forecast/NEZ085,https://api.weather.gov/zones/forecast/NEZ086,https://api.weather.gov/zones/forecast/NEZ087",2024-10-13T14:28:00-05:00,2024-10-13T14:28:00-05:00,2024-10-14T01:00:00-05:00,2024-10-13T14:43:29-05:00,2024-10-14T09:00:00-05:00,Actual,Alert,Met,Minor,Observed,Past,Frost Advisory,The Frost Advisory has been replaced. Please see the latest information from NWS Hastings NE on this developing situation.,[]
urn:oid:2.49.0.1.840.0.d95333ca219fd21752a98a483604359a35c20a35.002.1,Sheridan; Eastern Cherry; Keya Paha; Boyd; Brown; Rock; Holt; Garden; Grant; Hooker; Thomas; Blaine; Loup; Garfield; Wheeler; Arthur; McPherson; Logan; Custer; Keith; Lincoln; Western Cherry,"031161,031031,031103,031015,031017,031149,031089,031069,031075,031091,031171,031009,031115,031071,031183,031005,031117,031113,031041,031101,031111","NEZ004,NEZ005,NEZ006,NEZ007,NEZ008,NEZ009,NEZ010,NEZ022,NEZ023,NEZ024,NEZ025,NEZ026,NEZ027,NEZ028,NEZ029,NEZ035,NEZ036,NEZ037,NEZ038,NEZ057,NEZ059,NEZ094","https://api.weather.gov/zones/forecast/NEZ004,https://api.weather.gov/zones/forecast/NEZ005,https://api.weather.gov/zones/forecast/NEZ006,https://api.weather.gov/zones/forecast/NEZ007,https://api.weather.gov/zones/forecast/NEZ008,https://api.weather.gov/zones/forecast/NEZ009,https://api.weather.gov/zones/forecast/NEZ010,https://api.weather.gov/zones/forecast/NEZ022,https://api.weather.gov/zones/forecast/NEZ023,https://api.weather.gov/zones/forecast/NEZ024,https://api.weather.gov/zones/forecast/NEZ025,https://api.weather.gov/zones/forecast/NEZ026,https://api.weather.gov/zones/forecast/NEZ027,https://api.weather.gov/zones/forecast/NEZ028,https://api.weather.gov/zones/forecast/NEZ029,https://api.weather.gov/zones/forecast/NEZ035,https://api.weather.gov/zones/forecast/NEZ036,https://api.weather.gov/zones/forecast/NEZ037,https://api.weather.gov/zones/forecast/NEZ038,https://api.weather.gov/zones/forecast/NEZ057,https://api.weather.gov/zones/forecast/NEZ059,https://api.weather.gov/zones/forecast/NEZ094",2024-10-13T13:53:00-05:00,2024-10-13T13:53:00-05:00,2024-10-14T01:00:00-05:00,2024-10-13T14:08:37-05:00,2024-10-14T09:00:00-05:00,Actual,Alert,Met,Severe,Observed,Past,Freeze Watch,The Freeze Watch has been replaced. Please see the latest information from NWS North Platte NE on this developing situation.,[]
urn:oid:2.49.0.1.840.0.d95333ca219fd21752a98a483604359a35c20a35.001.1,Deuel; Perkins; Chase; Hayes; Frontier,"031049,031135,031029,031085,031063","NEZ056,NEZ058,NEZ069,NEZ070,NEZ071","https://api.weather.gov/zones/forecast/NEZ056,https://api.weather.gov/zones/forecast/NEZ058,https://api.weather.gov/zones/forecast/NEZ069,https://api.weather.gov/zones/forecast/NEZ070,https://api.weather.gov/zones/forecast/NEZ071",2024-10-13T13:53:00-05:00,2024-10-13T13:53:00-05:00,2024-10-14T01:00:00-05:00,2024-10-13T14:08:37-05:00,2024-10-14T09:00:00-05:00,Actual,Alert,Met,Minor,Observed,Past,Frost Advisory,The Frost Advisory has been replaced. Please see the latest information from NWS North Platte NE on this developing situation.,[]
urn:oid:2.49.0.1.840.0.9cc5dba37f3a001c208f9ca823e46d67447e0a58.001.1,Inland Harris; Inland Brazoria; Inland Galveston; Coastal Harris; Coastal Brazoria; Coastal Galveston; Brazoria Islands; Galveston Island; Bolivar Peninsula,"048201,048039,048167","TXZ213,TXZ237,TXZ238,TXZ313,TXZ337,TXZ338,TXZ437,TXZ438,TXZ439","https://api.weather.gov/zones/forecast/TXZ213,https://api.weather.gov/zones/forecast/TXZ237,https://api.weather.gov/zones/forecast/TXZ238,https://api.weather.gov/zones/forecast/TXZ313,https://api.weather.gov/zones/forecast/TXZ337,https://api.weather.gov/zones/forecast/TXZ338,https://api.weather.gov/zones/forecast/TXZ437,https://api.weather.gov/zones/forecast/TXZ438,https://api.weather.gov/zones/forecast/TXZ439",2024-10-13T13:03:00-05:00,2024-10-13T13:03:00-05:00,2024-10-13T13:03:00-05:00,2024-10-14T17:15:00-05:00,,Actual,Alert,Met,Unknown,Unknown,Unknown,Air Quality Alert,Air Quality Alert issued October 13 at 1:03PM CDT by NWS Houston/Galveston TX,[]
urn:oid:2.49.0.1.840.0.17c04552bea3570236593d9240286762d65f42b1.001.1,Lane County Cascade Foothills; Cascades of Lane County,041039,"ORZ125,ORZ128","https://api.weather.gov/zones/forecast/ORZ125,https://api.weather.gov/zones/forecast/ORZ128",2024-10-13T07:18:00-07:00,2024-10-13T07:18:00-07:00,2024-10-13T07:18:00-07:00,2024-10-14T11:00:00-07:00,,Actual,Alert,Met,Unknown,Unknown,Unknown,Air Quality Alert,Air Quality Alert issued October 13 at 7:18AM PDT by NWS Portland OR,[]
urn:oid:2.49.0.1.840.0.51d34725d4aad82806ff78f53ca4f51e0abedc96.006.1,Flaxman Island to Demarcation Point out to 15 NM,058815,PKZ815,https://api.weather.gov/zones/forecast/PKZ815,2024-10-13T04:09:00-08:00,2024-10-13T04:09:00-08:00,2024-10-13T04:00:00-08:00,2024-10-13T18:30:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 4:09AM AKDT until October 14 at 5:00PM AKDT by NWS Fairbanks AK,[]
urn:oid:2.49.0.1.840.0.3d2e4fc3b97eae6196328a396045952ef8063398.021.1,Seguam to Adak Bering Side out to 15 NM,058780,PKZ780,https://api.weather.gov/zones/forecast/PKZ780,2024-10-13T03:43:00-08:00,2024-10-13T03:43:00-08:00,2024-10-13T03:00:00-08:00,2024-10-13T16:00:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 3:43AM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.3d2e4fc3b97eae6196328a396045952ef8063398.026.1,Adak to Kiska Pacific Side,058785,PKZ785,https://api.weather.gov/zones/forecast/PKZ785,2024-10-13T03:43:00-08:00,2024-10-13T03:43:00-08:00,2024-10-13T03:00:00-08:00,2024-10-13T16:00:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 3:43AM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.3d2e4fc3b97eae6196328a396045952ef8063398.019.1,Nikolski to Seguam Pacfic Side out to 15 NM,058777,PKZ777,https://api.weather.gov/zones/forecast/PKZ777,2024-10-13T03:43:00-08:00,2024-10-13T03:43:00-08:00,2024-10-13T03:00:00-08:00,2024-10-13T16:00:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 3:43AM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.3d2e4fc3b97eae6196328a396045952ef8063398.009.1,Port Heiden to Nelson Lagoon from 15 to 60 NM,058757,PKZ757,https://api.weather.gov/zones/forecast/PKZ757,2024-10-13T03:43:00-08:00,2024-10-13T03:43:00-08:00,2024-10-13T03:00:00-08:00,2024-10-13T16:00:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 3:43AM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.3d2e4fc3b97eae6196328a396045952ef8063398.002.1,Sitkinak to Castle Cape out to 15 NM,058750,PKZ750,https://api.weather.gov/zones/forecast/PKZ750,2024-10-13T03:43:00-08:00,2024-10-13T03:43:00-08:00,2024-10-13T03:00:00-08:00,2024-10-13T16:00:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 3:43AM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.3d2e4fc3b97eae6196328a396045952ef8063398.028.1,Kiska to Attu Pacific Side,058787,PKZ787,https://api.weather.gov/zones/forecast/PKZ787,2024-10-13T03:43:00-08:00,2024-10-13T03:43:00-08:00,2024-10-13T03:00:00-08:00,2024-10-13T16:00:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 3:43AM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.3d2e4fc3b97eae6196328a396045952ef8063398.024.2,Seguam to Adak Pacific Side from 15 to 75 NM,058783,PKZ783,https://api.weather.gov/zones/forecast/PKZ783,2024-10-13T03:43:00-08:00,2024-10-13T03:43:00-08:00,2024-10-14T05:00:00-08:00,2024-10-13T16:00:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 3:43AM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.3d2e4fc3b97eae6196328a396045952ef8063398.006.1,Cape Tolstoi to Cape Sarichef out to 15 NM,058754,PKZ754,https://api.weather.gov/zones/forecast/PKZ754,2024-10-13T03:43:00-08:00,2024-10-13T03:43:00-08:00,2024-10-13T03:00:00-08:00,2024-10-13T16:00:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 3:43AM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.3d2e4fc3b97eae6196328a396045952ef8063398.017.1,Nikolski to Seguam Bering Side out to 15 NM,058775,PKZ775,https://api.weather.gov/zones/forecast/PKZ775,2024-10-13T03:43:00-08:00,2024-10-13T03:43:00-08:00,2024-10-13T03:00:00-08:00,2024-10-13T16:00:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 3:43AM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.3d2e4fc3b97eae6196328a396045952ef8063398.027.1,Kiska to Attu Bering Side,058786,PKZ786,https://api.weather.gov/zones/forecast/PKZ786,2024-10-13T03:43:00-08:00,2024-10-13T03:43:00-08:00,2024-10-13T03:00:00-08:00,2024-10-13T16:00:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 3:43AM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.3d2e4fc3b97eae6196328a396045952ef8063398.034.1,Kuskokwim Delta from 15 to 80 NM,058764,PKZ764,https://api.weather.gov/zones/forecast/PKZ764,2024-10-13T03:43:00-08:00,2024-10-13T03:43:00-08:00,2024-10-13T03:00:00-08:00,2024-10-13T16:00:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 3:43AM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.3d2e4fc3b97eae6196328a396045952ef8063398.005.1,Castle Cape to Cape Tolstoi from 15 to 100 NM,058753,PKZ753,https://api.weather.gov/zones/forecast/PKZ753,2024-10-13T03:43:00-08:00,2024-10-13T03:43:00-08:00,2024-10-13T03:00:00-08:00,2024-10-13T16:00:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 3:43AM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.3d2e4fc3b97eae6196328a396045952ef8063398.020.1,Nikolski to Seguam Pacific Side from 15 to 75 NM,058778,PKZ778,https://api.weather.gov/zones/forecast/PKZ778,2024-10-13T03:43:00-08:00,2024-10-13T03:43:00-08:00,2024-10-13T03:00:00-08:00,2024-10-13T16:00:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 3:43AM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.3d2e4fc3b97eae6196328a396045952ef8063398.011.1,Nelson Lagoon to Cape Sarichef from 15 to 70 NM,058759,PKZ759,https://api.weather.gov/zones/forecast/PKZ759,2024-10-13T03:43:00-08:00,2024-10-13T03:43:00-08:00,2024-10-13T03:00:00-08:00,2024-10-13T16:00:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 3:43AM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
urn:oid:2.49.0.1.840.0.3d2e4fc3b97eae6196328a396045952ef8063398.008.1,Port Heiden to Nelson Lagoon out to 15 NM,058756,PKZ756,https://api.weather.gov/zones/forecast/PKZ756,2024-10-13T03:43:00-08:00,2024-10-13T03:43:00-08:00,2024-10-13T03:00:00-08:00,2024-10-13T16:00:00-08:00,2024-10-14T17:00:00-08:00,Actual,Alert,Met,Minor,Likely,Expected,Small Craft Advisory,Small Craft Advisory issued October 13 at 3:43AM AKDT until October 14 at 5:00PM AKDT by NWS Anchorage AK,[]
